"","LL","PS","HL","SSS","PR","SR","Yield"
"2223",133333334.111111,10000.7777777778,4222223,2222223,2390043104.52489,1943861961.60472,1182189.18320406
"2224",200000000.666667,10000.7777777778,4222223,2222223,2725891025.0837,2163493255.02983,1227372.21792007
"2225",266666667.222222,10000.7777777778,4222223,2222223,3055565519.28233,2378764637.55277,1271831.0477985
"2226",333333333.777778,10000.7777777778,4222223,2222223,3379424436.22724,2589929557.6775,1315609.23611968
"2227",400000000.333333,10000.7777777778,4222223,2222223,3697796753.11721,2797220966.25842,1358746.80308396
"2231",1,15000.6666666667,4222223,2222223,1900595063.72494,1622787326.85493,1272803.23641552
"2232",66666667.5555556,15000.6666666667,4222223,2222223,2243045849.02602,1847004205.94109,1318537.49433432
"2233",133333334.111111,15000.6666666667,4222223,2222223,2578751681.25505,2066458974.28933,1363485.95002098
"2234",200000000.666667,15000.6666666667,4222223,2222223,2908118646.05483,2281439159.3807,1407697.61706728
"2235",266666667.222222,15000.6666666667,4222223,2222223,3231519252.59966,2492208460.99797,1451217.423175
"2236",333333333.777778,15000.6666666667,4222223,2222223,3549295662.19948,2699009044.53544,1494086.60380723
"2237",400000000.333333,15000.6666666667,4222223,2222223,3861762563.11467,2902063582.92893,1536343.05267817
"2241",1,20000.5555555556,4222223,2222223,2078776999.03756,1736403205.82051,1441597.65750071
"2242",66666667.5555556,20000.5555555556,4222223,2222223,2414452487.56002,1955759398.92087,1486321.96096073
"2243",133333334.111111,20000.5555555556,4222223,2222223,2743615907.71345,2170520945.96248,1530296.24788926
"2244",200000000.666667,20000.5555555556,4222223,2222223,3066655262.89349,2380962379.75574,1573566.88435638
"2245",266666667.222222,20000.5555555556,4222223,2222223,3383926631.06518,2587335590.89423,1616176.38550094
"2246",333333333.777778,20000.5555555556,4222223,2222223,3695757221.81163,2789871997.98906,1658163.7851801
"2247",400000000.333333,20000.5555555556,4222223,2222223,4002448099.83561,2988784481.03416,1699564.9652561
"2251",1,25000.4444444444,4222223,2222223,2235284567.80622,1833181949.29677,1597373.22649634
"2252",66666667.5555556,25000.4444444444,4222223,2222223,2564351831.11175,2047799738.83373,1641120.0905411
"2253",133333334.111111,25000.4444444444,4222223,2222223,2887129971.26381,2257983082.03825,1684150.91242313
"2254",200000000.666667,25000.4444444444,4222223,2222223,3203989769.5782,2463994143.01481,1726509.55585983
"2255",266666667.222222,25000.4444444444,4222223,2222223,3515271648.20319,2666073567.61808,1768236.25489666
"2256",333333333.777778,25000.4444444444,4222223,2222223,3821288565.11927,2864442537.49552,1809367.96104935
"2257",400000000.333333,25000.4444444444,4222223,2222223,4122328594.62534,3059304600.89808,1849938.65269573
"2261",1,30000.3333333333,4222223,2222223,2372313572.74934,1914826917.04009,1741472.71072331
"2262",66666667.5555556,30000.3333333333,4222223,2222223,2694933737.31578,2124824128.71593,1784273.2303712
"2263",133333334.111111,30000.3333333333,4222223,2222223,3011478239.64614,2330540166.44153,1826389.96549523
"2264",200000000.666667,30000.3333333333,4222223,2222223,3322301456.49404,2532225420.18172,1867864.41453201
"2265",266666667.222222,30000.3333333333,4222223,2222223,3627728891.47376,2730109827.43119,1908734.65462393
"2266",333333333.777778,30000.3333333333,4222223,2222223,3928059916.96699,2924404817.54703,1949035.66765261
"2271",1,35000.2222222222,4222223,2222223,2491793077.61611,1982834493.28968,1875074.80647948
"2272",66666667.5555556,35000.2222222222,4222223,2222223,2808121572.54835,2188324685.2874,1916958.72395577
"2273",133333334.111111,35000.2222222222,4222223,2222223,3118578815.30616,2389680369.64989,1958189.48741513
"2274",200000000.666667,35000.2222222222,4222223,2222223,3423503555.15259,2587140727.00947,1998806.35944961
"2275",266666667.222222,35000.2222222222,4222223,2222223,3723207078.29018,2780925496.25978,2038845.37762078
"2276",333333333.777778,35000.2222222222,4222223,2222223,4017975805.11314,2971236815.28191,2078339.66069358
"2301",1,1,6333334,2222223,1556946674.6088,1493154454.09369,738624.493500634
"2302",66666667.5555556,1,6333334,2222223,1913145970.51495,1726333149.34722,786665.381713149
"2303",133333334.111111,1,6333334,2222223,2262329146.37524,1954570754.40238,833862.48094129
"2304",200000000.666667,1,6333334,2222223,2604918608.9165,2178166368.9908,880268.264380911
"2305",266666667.222222,1,6333334,2222223,2941302208.78624,2397394542.7693,925930.889720261
"2306",333333333.777778,1,6333334,2222223,3271836514.04062,2612507603.90523,970894.608222416
"2307",400000000.333333,1,6333334,2222223,3596849730.86373,2823737736.61427,1015200.12971866
"2311",1,5000.88888888889,6333334,2222223,1809892315.68733,1663599038.66535,955531.657913368
"2312",66666667.5555556,5000.88888888889,6333334,2222223,2159037831.05481,1891732538.09635,1002499.90692388
"2313",133333334.111111,5000.88888888889,6333334,2222223,2501410976.98617,2115100018.98101,1048662.73387978
"2314",200000000.666667,5000.88888888889,6333334,2222223,2837415408.44758,2333987097.2769,1094069.80749381
"2315",266666667.222222,5000.88888888889,6333334,2222223,3167421911.89256,2548656052.03807,1138766.72597764
"2316",333333333.777778,5000.88888888889,6333334,2222223,3491771506.3341,2759348030.13356,1182795.40152159
"2317",400000000.333333,5000.88888888889,6333334,2222223,3810778211.63302,2966285014.26563,1226194.40350372
"2321",1,10000.7777777778,6333334,2222223,2032654021.64654,1810628517.62939,1154147.69610422
"2322",66666667.5555556,10000.7777777778,6333334,2222223,2374920918.11539,2033844639.52264,1200078.16236834
"2323",133333334.111111,10000.7777777778,6333334,2222223,2710648820.24355,2252462234.07102,1245239.64695679
"2324",200000000.666667,10000.7777777778,6333334,2222223,3040223517.42089,2466754078.85771,1289679.16614765
"2325",266666667.222222,10000.7777777778,6333334,2222223,3363999532.19254,2676970765.33024,1333439.89662001
"2326",333333333.777778,10000.7777777778,6333334,2222223,3682303058.37456,2883342786.51069,1376561.53684203
"2331",1,15000.6666666667,6333334,2222223,2228518082.89922,1936791686.23108,1336488.80833192
"2332",66666667.5555556,15000.6666666667,6333334,2222223,2564075290.6817,2155213587.85562,1381414.83384379
"2333",133333334.111111,15000.6666666667,6333334,2222223,2893316976.13844,2369197223.28805,1425606.49105658
"2334",200000000.666667,15000.6666666667,6333334,2222223,3216611905.69147,2579003145.03001,1469108.28748377
"2335",266666667.222222,15000.6666666667,6333334,2222223,3534299099.24227,2784870811.1538,1511961.1086685
"2336",333333333.777778,15000.6666666667,6333334,2222223,3846690614.248,2987020562.46636,1554202.55789573
"2341",1,20000.5555555556,6333334,2222223,2400346721.9111,2044308263.32969,1504309.98764087
"2342",66666667.5555556,20000.5555555556,6333334,2222223,2729357198.48265,2258054638.24897,1548263.47102967
"2343",133333334.111111,20000.5555555556,6333334,2222223,3052266171.69321,2467516111.65297,1591515.46683444
"2344",200000000.666667,20000.5555555556,6333334,2222223,3369426186.25985,2672941593.80839,1634108.10956732
"2345",266666667.222222,20000.5555555556,6333334,2222223,3681161483.66181,2874559936.3522,1676080.1169061
"2346",333333333.777778,20000.5555555556,6333334,2222223,3987770640.58461,3072581804.9988,1717467.10905672
"2351",1,25000.4444444444,6333334,2222223,2550640189.80747,2135117095.33412,1659143.33662728
"2352",66666667.5555556,25000.4444444444,6333334,2222223,2873261166.96414,2344302361.71538,1702154.80079104
"2353",133333334.111111,25000.4444444444,6333334,2222223,3189985635.40822,2549349512.36673,1744496.01483618
"2354",200000000.666667,25000.4444444444,6333334,2222223,3501150680.17974,2750496369.29096,1786206.8685743
"2355",266666667.222222,25000.4444444444,6333334,2222223,3807066453.38643,2947961678.73275,1827324.02835931
"2361",1,30000.3333333333,6333334,2222223,2681588666.01104,2210916442.75902,1802330.08795261
"2362",66666667.5555556,30000.3333333333,6333334,2222223,2997971885.8471,2415650923.11506,1844428.74440385
"2363",133333334.111111,30000.3333333333,6333334,2222223,3308654975.78963,2616387797.02789,1885886.82969868
"2364",200000000.666667,30000.3333333333,6333334,2222223,3613960285.99247,2813354324.81781,1926742.11020494
"2365",266666667.222222,30000.3333333333,6333334,2222223,3914184534.84563,3006759623.80346,1967029.3111391
"2371",1,35000.2222222222,6333334,2222223,2795115823.70488,2273197795.90844,1935047.47908408
"2372",66666667.5555556,35000.2222222222,6333334,2222223,3105407764.03646,2473587888.68282,1976261.28917281
"2373",133333334.111111,35000.2222222222,6333334,2222223,3410187726.69992,2670114895.75832,2016862.72889381
"2374",200000000.666667,35000.2222222222,6333334,2222223,3709764016.40796,2862996016.3704,2056887.55577816
"2375",266666667.222222,35000.2222222222,6333334,2222223,4004420541.7699,3052431192.05112,2096368.65808922
"2401",1,1,8444445,2222223,1898350813.50577,1819984157.73028,804659.055948655
"2402",66666667.5555556,1,8444445,2222223,2247346002.07082,2047114607.29449,851820.803580784
"2403",133333334.111111,1,8444445,2222223,2589773098.56072,2269642185.26596,898194.529367085
"2404",200000000.666667,1,8444445,2222223,2926016059.74484,2487838145.60172,943827.901468774
"2405",266666667.222222,1,8444445,2222223,3256428170.07986,2701951969.45912,988764.758014864
"2406",333333333.777778,1,8444445,2222223,3581334871.98115,2912213377.94969,1033045.46078755
"2411",1,5000.88888888889,8444445,2222223,2144674506.98307,1984081753.08438,1020528.47543338
"2412",66666667.5555556,5000.88888888889,8444445,2222223,2486857791.98666,2206363141.07976,1066658.24105018
"2413",133333334.111111,5000.88888888889,8444445,2222223,2822697083.63701,2424202010.78436,1112035.24678349
"2414",200000000.666667,5000.88888888889,8444445,2222223,3152559491.35306,2637857519.59575,1156704.64428913
"2415",266666667.222222,5000.88888888889,8444445,2222223,3476782930.94408,2847568114.51289,1200707.96949511
"2421",1,10000.7777777778,8444445,2222223,2360963749.47098,2124902970.26294,1218140.58519503
"2422",66666667.5555556,10000.7777777778,8444445,2222223,2696499926.34462,2342454818.94784,1263271.08864466
"2423",133333334.111111,10000.7777777778,8444445,2222223,3025906779.11969,2555717632.77541,1307682.34460569
"2424",200000000.666667,10000.7777777778,8444445,2222223,3349535356.51633,2764939044.83482,1351417.12284987
"2425",266666667.222222,10000.7777777778,8444445,2222223,3667708918.1904,2970346986.37395,1394514.77958809
"2431",1,15000.6666666667,8444445,2222223,2550498845.2564,2244991183.26434,1399509.93671147
"2432",66666667.5555556,15000.6666666667,8444445,2222223,2879546953.97635,2457928731.78759,1443672.49825327
"2433",133333334.111111,15000.6666666667,8444445,2222223,3202671402.99629,2666724173.30009,1487147.66445613
"2434",200000000.666667,15000.6666666667,8444445,2222223,3520207928.84632,2871614160.75695,1529975.95052272
"2435",266666667.222222,15000.6666666667,8444445,2222223,3832465813.2459,3072816602.82048,1572194.64882689
"2441",1,20000.5555555556,8444445,2222223,2716136277.22665,2346560907.08809,1566389.95481146
"2442",66666667.5555556,20000.5555555556,8444445,2222223,3038849837.9283,2554995290.53633,1609614.55994431
"2443",133333334.111111,20000.5555555556,8444445,2222223,3355836803.20891,2759428238.60938,1652182.04635815
"2444",200000000.666667,20000.5555555556,8444445,2222223,3667418309.69447,2960085941.65444,1694130.7950995
"2445",266666667.222222,20000.5555555556,8444445,2222223,3973890306.81798,3157176754.94466,1735496.14434364
"2451",1,25000.4444444444,8444445,2222223,2860370792.2369,2431545991.9569,1720311.250348
"2452",66666667.5555556,25000.4444444444,8444445,2222223,3176898030.37453,2635584412.3346,1762626.61152569
"2453",133333334.111111,25000.4444444444,8444445,2222223,3487887523.07908,2835756097.96494,1804313.63542594
"2454",200000000.666667,25000.4444444444,8444445,2222223,3793646484.95483,3032277268.81778,1845408.68283103
"2461",1,30000.3333333333,8444445,2222223,2985387290.05737,2501639900.62668,1862613.6368336
"2462",66666667.5555556,30000.3333333333,8444445,2222223,3295871351.59945,2701385790.15134,1904047.25222169
"2463",133333334.111111,30000.3333333333,8444445,2222223,3600998671.24373,2897393946.27514,1944879.89281202
"2464",200000000.666667,30000.3333333333,8444445,2222223,3901063186.77527,3089871086.80641,1985146.00685319
"2471",1,35000.2222222222,8444445,2222223,3093104378.6659,2558329515.26703,1994473.00150562
"2472",66666667.5555556,35000.2222222222,8444445,2222223,3397683535.79193,2753882692.34342,2035051.21092613
"2473",133333334.111111,35000.2222222222,8444445,2222223,3697079458.82184,2945821696.99334,2075054.46136535
"2501",1,1,10555556,2222223,2233534710.12496,2140757677.2322,869951.132332266
"2502",66666667.5555556,1,10555556,2222223,2575728620.87086,2362165381.20794,916283.671372931
"2503",133333334.111111,1,10555556,2222223,2911763655.19994,2579279763.27314,961879.105814678
"2504",200000000.666667,1,10555556,2222223,3241989675.6958,2792347362.67957,1006780.84333982
"2505",266666667.222222,1,10555556,2222223,3566729219.27019,3001595339.88674,1051028.87993634
"2511",1,5000.88888888889,10555556,2222223,2473411703.29182,2298672592.62098,1084818.63689924
"2512",66666667.5555556,5000.88888888889,10555556,2222223,2809018352.39891,2515413867.03423,1130156.77453017
"2513",133333334.111111,5000.88888888889,10555556,2222223,3138672535.89243,2728008904.76475,1174790.28375639
"2514",200000000.666667,5000.88888888889,10555556,2222223,3462708932.96154,2936693361.22664,1218760.30672655
"2521",1,10000.7777777778,10555556,2222223,2683396244.48709,2433443091.31698,1281460.5611229
"2522",66666667.5555556,10000.7777777778,10555556,2222223,3012570929.93218,2645629839.77436,1325835.07381646
"2523",133333334.111111,10000.7777777778,10555556,2222223,3335990970.16744,2853811197.75222,1369535.84091137
"2524",200000000.666667,10000.7777777778,10555556,2222223,3653976562.05437,3058212446.17069,1412601.85872163
"2531",1,15000.6666666667,10555556,2222223,2866763017.60563,2547607446.81118,1461889.93090406
"2532",66666667.5555556,15000.6666666667,10555556,2222223,3189655711.35772,2755347631.38294,1505330.29837839
"2533",133333334.111111,15000.6666666667,10555556,2222223,3506983372.78301,2959217315.40115,1548126.29012218
"2534",200000000.666667,15000.6666666667,10555556,2222223,3819052383.92908,3159431889.96331,1590314.8699088
"2541",1,20000.5555555556,10555556,2222223,3026363112.51694,2643375274.53239,1627858.71882166
"2542",66666667.5555556,20000.5555555556,10555556,2222223,3343118675.68023,2846773078.57977,1670393.1833505
"2543",133333334.111111,20000.5555555556,10555556,2222223,3654490977.05062,3046429585.21251,1712311.20543453
"2551",1,25000.4444444444,10555556,2222223,3164686100.25673,2722675717.2555,1780896.15314173
"2552",66666667.5555556,25000.4444444444,10555556,2222223,3475444488.78544,2921831701.00408,1822551.77605376
"2553",133333334.111111,25000.4444444444,10555556,2222223,3780993892.01934,3117370160.56569,1863617.52569731
"2561",1,30000.3333333333,10555556,2222223,3283911912.28504,2787197714.01309,1922340.73097708
"2562",66666667.5555556,30000.3333333333,10555556,2222223,3588808373.70603,2982208963.21151,1963143.44648192
"2571",1,35000.2222222222,10555556,2222223,3385954386.55159,2838423798.97183,2053367.08605565
"2601",1,1,12666667,2222223,2562739178.78482,2455709498.34993,934530.06840369
"2602",66666667.5555556,1,12666667,2222223,2898502526.26385,2671695263.18756,980079.319441752
"2603",133333334.111111,1,12666667,2222223,3228481820.76071,2883671792.73245,1024938.08597431
