,LL,PS,HL,SSS,PR,SR,Yield
80077,505263158.1,7106.105263,1,5263158.368,3705318977,2703350399,1633944.713
80078,536842105.4,7106.105263,1,5263158.368,3852827464,2799996384,1653990.76
80079,568421052.7,7106.105263,1,5263158.368,3999179761,2895817936,1673901.723
80080,6.00E+08,7106.105263,1,5263158.368,4144406297,2990836698,1693681.312
80081,1,9474.473684,1,5263158.368,1233841798,1069801105,1361330.586
80082,31578948.32,9474.473684,1,5263158.368,1403507800,1182217734,1383934.335
80083,63157895.63,9474.473684,1,5263158.368,1571347210,1293333552,1406322.07
80084,94736842.95,9474.473684,1,5263158.368,1737418130,1403189869,1428500.88
80085,126315790.3,9474.473684,1,5263158.368,1901776148,1511826205,1450477.544
80086,157894737.6,9474.473684,1,5263158.368,2064474466,1619280383,1472258.547
80087,189473684.9,9474.473684,1,5263158.368,2225564017,1725588618,1493850.099
80088,221052632.2,9474.473684,1,5263158.368,2385093584,1830785591,1515258.142
80089,252631579.5,9474.473684,1,5263158.368,2543109902,1934904532,1536488.371
80090,284210526.8,9474.473684,1,5263158.368,2699657766,2037977286,1557546.239
80091,315789474.2,9474.473684,1,5263158.368,2854780117,2140034385,1578436.974
80092,347368421.5,9474.473684,1,5263158.368,3008518141,2241105112,1599165.589
80093,378947368.8,9474.473684,1,5263158.368,3160911345,2341217556,1619736.889
80094,410526316.1,9474.473684,1,5263158.368,3311997646,2440398676,1640155.485
80095,442105263.4,9474.473684,1,5263158.368,3461813441,2538674349,1660425.802
80096,473684210.7,9474.473684,1,5263158.368,3610393678,2636069426,1680552.088
80097,505263158.1,9474.473684,1,5263158.368,3757771929,2732607775,1700538.42
80098,536842105.4,9474.473684,1,5263158.368,3903980449,2828312329,1720388.716
80099,568421052.7,9474.473684,1,5263158.368,4049050237,2923205132,1740106.738
80100,6.00E+08,9474.473684,1,5263158.368,4193011097,3017307374,1759696.102
80101,1,11842.84211,1,5263158.368,1305552695,1112836241,1428894.68
80102,31578948.32,11842.84211,1,5263158.368,1473547285,1224042485,1451244.88
80103,63157895.63,11842.84211,1,5263158.368,1639747187,1333971011,1473384.02
80104,94736842.95,11842.84211,1,5263158.368,1804209213,1442662200,1495318.996
80105,126315790.3,11842.84211,1,5263158.368,1966987725,1550154686,1517056.406
80106,157894737.6,11842.84211,1,5263158.368,2128134753,1656485451,1538602.563
80107,189473684.9,11842.84211,1,5263158.368,2287700117,1761689904,1559963.509
80108,221052632.2,11842.84211,1,5263158.368,2445731539,1865801963,1581145.03
80109,252631579.5,11842.84211,1,5263158.368,2602274741,1968854127,1602152.668
80110,284210526.8,11842.84211,1,5263158.368,2757373552,2070877545,1622991.734
80111,315789474.2,11842.84211,1,5263158.368,2911069993,2171902085,1643667.317
80112,347368421.5,11842.84211,1,5263158.368,3063404370,2271956394,1664184.298
80113,378947368.8,11842.84211,1,5263158.368,3214415352,2371067958,1684547.357
80114,410526316.1,11842.84211,1,5263158.368,3364140054,2469263156,1704760.986
80115,442105263.4,11842.84211,1,5263158.368,3512614105,2566567315,1724829.493
80116,473684210.7,11842.84211,1,5263158.368,3659871725,2663004754,1744757.015
80117,505263158.1,11842.84211,1,5263158.368,3805945783,2758598838,1764547.526
80118,536842105.4,11842.84211,1,5263158.368,3950867866,2853372018,1784204.841
80119,568421052.7,11842.84211,1,5263158.368,4094668335,2947345874,1803732.627
80121,1,14211.21053,1,5263158.368,1372938294,1152574941,1493956.155
80122,31578948.32,14211.21053,1,5263158.368,1539282698,1262586515,1516057.011
80123,63157895.63,14211.21053,1,5263158.368,1703863642,1371342969,1537951.636
80124,94736842.95,14211.21053,1,5263158.368,1866736678,1478883772,1559646.739
80125,126315790.3,14211.21053,1,5263158.368,2027954969,1585246698,1581148.742
80126,157894737.6,14211.21053,1,5263158.368,2187569402,1690467905,1602463.789
80127,189473684.9,14211.21053,1,5263158.368,2345628712,1794582018,1623597.76
80128,221052632.2,14211.21053,1,5263158.368,2502179580,1897622206,1644556.289
80129,252631579.5,14211.21053,1,5263158.368,2657266744,1999620257,1665344.769
80130,284210526.8,14211.21053,1,5263158.368,2810933086,2100606640,1685968.373
80131,315789474.2,14211.21053,1,5263158.368,2963219729,2200610573,1706432.055
80132,347368421.5,14211.21053,1,5263158.368,3114166119,2299660086,1726740.568
80133,378947368.8,14211.21053,1,5263158.368,3263810106,2397782071,1746898.469
80134,410526316.1,14211.21053,1,5263158.368,3412188020,2495002344,1766910.134
80135,442105263.4,14211.21053,1,5263158.368,3559334745,2591345689,1786779.757
80136,473684210.7,14211.21053,1,5263158.368,3705283782,2686835913,1806511.371
80137,505263158.1,14211.21053,1,5263158.368,3850067318,2781495885,1826108.844
80138,536842105.4,14211.21053,1,5263158.368,3993716285,2875347584,1845575.894
80139,568421052.7,14211.21053,1,5263158.368,4136260418,2968412140,1864916.092
80141,1,16579.57895,1,5263158.368,1436215621,1189182087,1556644.292
80142,31578948.32,16579.57895,1,5263158.368,1600930685,1298014419,1578499.917
80143,63157895.63,16579.57895,1,5263158.368,1763912853,1405613739,1600154.017
80144,94736842.95,16579.57895,1,5263158.368,1925216450,1512018635,1621613.123
80145,126315790.3,16579.57895,1,5263158.368,2084893467,1617266033,1642883.482
80146,157894737.6,16579.57895,1,5263158.368,2242993678,1721391291,1663971.075
80147,189473684.9,16579.57895,1,5263158.368,2399564752,1824428266,1684881.626
80148,221052632.2,16579.57895,1,5263158.368,2554652360,1926409400,1705620.617
80149,252631579.5,16579.57895,1,5263158.368,2708300273,2027365783,1726193.302
80150,284210526.8,16579.57895,1,5263158.368,2860550452,2127327220,1746604.714
80151,315789474.2,16579.57895,1,5263158.368,3011443141,2226322298,1766859.678
80152,347368421.5,16579.57895,1,5263158.368,3161016947,2324378438,1786962.822
80153,378947368.8,16579.57895,1,5263158.368,3309308918,2421521957,1806918.586
80154,410526316.1,16579.57895,1,5263158.368,3456354619,2517778117,1826731.227
80155,442105263.4,16579.57895,1,5263158.368,3602188202,2613171177,1846404.836
80156,473684210.7,16579.57895,1,5263158.368,3746842469,2707724437,1865943.336
80157,505263158.1,16579.57895,1,5263158.368,3890348938,2801460285,1885350.498
80158,536842105.4,16579.57895,1,5263158.368,4032737903,2894400240,1904629.944
80159,568421052.7,16579.57895,1,5263158.368,4174038486,2986564989,1923785.153
80161,1,18947.94737,1,5263158.368,1495588278,1222812354,1617080.288
80162,31578948.32,18947.94737,1,5263158.368,1658694471,1330480587,1638694.704
80163,63157895.63,18947.94737,1,5263158.368,1820097688,1436937443,1660112.184
80164,94736842.95,18947.94737,1,5263158.368,1979851052,1542220645,1681339.083
80165,126315790.3,18947.94737,1,5263158.368,2138005412,1646366299,1702381.481
80166,157894737.6,18947.94737,1,5263158.368,2294609452,1749408974,1723245.198
80167,189473684.9,18947.94737,1,5263158.368,2449709805,1851381784,1743935.807
80168,221052632.2,18947.94737,1,5263158.368,2603351151,1952316456,1764458.644
80169,252631579.5,18947.94737,1,5263158.368,2755576319,2052243401,1784818.823
80170,284210526.8,18947.94737,1,5263158.368,2906426369,2151191776,1805021.245
80171,315789474.2,18947.94737,1,5263158.368,3055940687,2249189547,1825070.609
80172,347368421.5,18947.94737,1,5263158.368,3204157058,2346263546,1844971.42
80173,378947368.8,18947.94737,1,5263158.368,3351111749,2442439526,1864728.002
80174,410526316.1,18947.94737,1,5263158.368,3496839577,2537742209,1884344.504
80175,442105263.4,18947.94737,1,5263158.368,3641373976,2632195337,1903824.906
80176,473684210.7,18947.94737,1,5263158.368,3784747068,2725821719,1923173.033
80177,505263158.1,18947.94737,1,5263158.368,3926989716,2818643273,1942392.557
80178,536842105.4,18947.94737,1,5263158.368,4068131589,2910681064,1961487.007
80181,1,21316.31579,1,5263158.368,1551247394,1253610935,1675377.831
80182,31578948.32,21316.31579,1,5263158.368,1712764821,1360129935,1696754.973
80183,63157895.63,21316.31579,1,5263158.368,1872608559,1465458730,1717939.653
80184,94736842.95,21316.31579,1,5263158.368,2030830559,1569634199,1738938.054
80185,126315790.3,21316.31579,1,5263158.368,2187480554,1672691644,1759756.095
80186,157894737.6,21316.31579,1,5263158.368,2342606164,1774664869,1780399.438
80187,189473684.9,21316.31579,1,5263158.368,2496253010,1875586257,1800873.509
80188,221052632.2,21316.31579,1,5263158.368,2648464805,1975486841,1821183.503
80189,252631579.5,21316.31579,1,5263158.368,2799283455,2074396367,1841334.398
80190,284210526.8,21316.31579,1,5263158.368,2948749143,2172343359,1861330.966
80191,315789474.2,21316.31579,1,5263158.368,3096900414,2269355179,1881177.782
80192,347368421.5,21316.31579,1,5263158.368,3243774254,2365458081,1900879.234
80193,378947368.8,21316.31579,1,5263158.368,3389406163,2460677267,1920439.531
80194,410526316.1,21316.31579,1,5263158.368,3533830226,2555036931,1939862.715
80195,442105263.4,21316.31579,1,5263158.368,3677079180,2648560314,1959152.664
80196,473684210.7,21316.31579,1,5263158.368,3819184477,2741269741,1978313.103
80197,505263158.1,21316.31579,1,5263158.368,3960176344,2833186669,1997347.608
80198,536842105.4,21316.31579,1,5263158.368,4100083836,2924331725,2016259.617
80401,1,1,1000000.947,5263158.368,1065272543,1020365596,1094913.706
80402,31578948.32,1,1000000.947,5263158.368,1239881417,1136155499,1118335.917
80403,63157895.63,1,1000000.947,5263158.368,1412596061,1250597184,1141529.337
80404,94736842.95,1,1000000.947,5263158.368,1583476908,1363733641,1164501.479
80405,126315790.3,1,1000000.947,5263158.368,1752581787,1475606005,1187259.531
80406,157894737.6,1,1000000.947,5263158.368,1919966052,1586253653,1209810.372
80407,189473684.9,1,1000000.947,5263158.368,2085682709,1695714288,1232160.587
80408,221052632.2,1,1000000.947,5263158.368,2249782532,1804024027,1254316.485
80409,252631579.5,1,1000000.947,5263158.368,2412314174,1911217476,1276284.106
80410,284210526.8,1,1000000.947,5263158.368,2573324269,2017327807,1298069.242
80411,315789474.2,1,1000000.947,5263158.368,2732857536,2122386826,1319677.443
80412,347368421.5,1,1000000.947,5263158.368,2890956864,2226425039,1341114.032
80413,378947368.8,1,1000000.947,5263158.368,3047663405,2329471717,1362384.115
80414,410526316.1,1,1000000.947,5263158.368,3203016654,2431554951,1383492.592
80415,442105263.4,1,1000000.947,5263158.368,3357054530,2532701710,1404444.163
80416,473684210.7,1,1000000.947,5263158.368,3509813448,2632937893,1425243.344
80417,505263158.1,1,1000000.947,5263158.368,3661328387,2732288379,1445894.47
80418,536842105.4,1,1000000.947,5263158.368,3811632962,2830777074,1466401.706
80419,568421052.7,1,1000000.947,5263158.368,3960759480,2928426956,1486769.053
80420,6.00E+08,1,1000000.947,5263158.368,4108739004,3025260117,1507000.359
80421,1,2369.368421,1000000.947,5263158.368,1155156436,1076933778,1173706.017
80422,31578948.32,2369.368421,1000000.947,5263158.368,1328038595,1191474344,1196862.648
80423,63157895.63,2369.368421,1000000.947,5263158.368,1499059799,1304690781,1219795.733
80424,94736842.95,2369.368421,1000000.947,5263158.368,1668279141,1416625110,1242512.586
80425,126315790.3,2369.368421,1000000.947,5263158.368,1835753172,1527317546,1265020.201
80426,157894737.6,2369.368421,1000000.947,5263158.368,2001536030,1636806588,1287325.275
80427,189473684.9,2369.368421,1000000.947,5263158.368,2165679563,1745129104,1309434.22
80428,221052632.2,2369.368421,1000000.947,5263158.368,2328233440,1852320412,1331353.174
80429,252631579.5,2369.368421,1000000.947,5263158.368,2489245260,1958414361,1353088.022
80430,284210526.8,2369.368421,1000000.947,5263158.368,2648760653,2063443395,1374644.402
80431,315789474.2,2369.368421,1000000.947,5263158.368,2806823377,2167438628,1396027.718
80432,347368421.5,2369.368421,1000000.947,5263158.368,2963475406,2270429907,1417243.156
80433,378947368.8,2369.368421,1000000.947,5263158.368,3118757018,2372445870,1438295.687
80434,410526316.1,2369.368421,1000000.947,5263158.368,3272706872,2473514005,1459190.083
80435,442105263.4,2369.368421,1000000.947,5263158.368,3425362090,2573660704,1479930.926
80436,473684210.7,2369.368421,1000000.947,5263158.368,3576758322,2672911316,1500522.611
80437,505263158.1,2369.368421,1000000.947,5263158.368,3726929819,2771290193,1520969.365
80438,536842105.4,2369.368421,1000000.947,5263158.368,3875909496,2868820737,1541275.244
80439,568421052.7,2369.368421,1000000.947,5263158.368,4023728994,2965525442,1561444.148
80441,1,4737.736842,1000000.947,5263158.368,1239709217,1129444338,1249388.75
80442,31578948.32,4737.736842,1000000.947,5263158.368,1410886769,1242751926,1272284.242
80443,63157895.63,4737.736842,1000000.947,5263158.368,1580235936,1354758952,1294961.303
80444,94736842.95,4737.736842,1000000.947,5263158.368,1747814500,1465506496,1317427.049
80445,126315790.3,4737.736842,1000000.947,5263158.368,1913677767,1575033874,1339688.291
80446,157894737.6,4737.736842,1000000.947,5263158.368,2077878688,1683378727,1361751.546
80447,189473684.9,4737.736842,1000000.947,5263158.368,2240467977,1790577107,1383623.055
80448,221052632.2,4737.736842,1000000.947,5263158.368,2401494226,1896663556,1405308.797
80449,252631579.5,4737.736842,1000000.947,5263158.368,2561004003,2001671177,1426814.499
80450,284210526.8,4737.736842,1000000.947,5263158.368,2719041958,2105631709,1448145.651
80451,315789474.2,4737.736842,1000000.947,5263158.368,2875650911,2208575588,1469307.517
80452,347368421.5,4737.736842,1000000.947,5263158.368,3030871941,2310532016,1490305.147
80453,378947368.8,4737.736842,1000000.947,5263158.368,3184744471,2411529013,1511143.382
80454,410526316.1,4737.736842,1000000.947,5263158.368,3337306345,2511593479,1531826.871
80455,442105263.4,4737.736842,1000000.947,5263158.368,3488593904,2610751243,1552360.076
80456,473684210.7,4737.736842,1000000.947,5263158.368,3638642051,2709027114,1572747.281
80457,505263158.1,4737.736842,1000000.947,5263158.368,3787484325,2806444931,1592992.602
80458,536842105.4,4737.736842,1000000.947,5263158.368,3935152959,2903027601,1613099.991
80459,568421052.7,4737.736842,1000000.947,5263158.368,4081678940,2998797150,1633073.25
80461,1,7106.105263,1000000.947,5263158.368,1319212637,1178111325,1322130.308
80462,31578948.32,7106.105263,1000000.947,5263158.368,1488707293,1290201989,1344769.005
80463,63157895.63,7106.105263,1000000.947,5263158.368,1656405441,1401015155,1367194.257
80464,94736842.95,7106.105263,1000000.947,5263158.368,1822363589,1510590979,1389412.992
80465,126315790.3,7106.105263,1000000.947,5263158.368,1986635823,1618967900,1411431.836
80466,157894737.6,7106.105263,1000000.947,5263158.368,2149273936,1726182724,1433257.135
80467,189473684.9,7106.105263,1000000.947,5263158.368,2310327536,1832270706,1454894.963
80468,221052632.2,7106.105263,1000000.947,5263158.368,2469844161,1937265627,1476351.142
80469,252631579.5,7106.105263,1000000.947,5263158.368,2627869374,2041199866,1497631.249
80470,284210526.8,7106.105263,1000000.947,5263158.368,2784446865,2144104468,1518740.629
80471,315789474.2,7106.105263,1000000.947,5263158.368,2939618538,2246009212,1539684.408
80472,347368421.5,7106.105263,1000000.947,5263158.368,3093424600,2346942666,1560467.503
80473,378947368.8,7106.105263,1000000.947,5263158.368,3245903637,2446932250,1581094.632
80474,410526316.1,7106.105263,1000000.947,5263158.368,3397092695,2546004287,1601570.321
80475,442105263.4,7106.105263,1000000.947,5263158.368,3547027353,2644184056,1621898.918
80476,473684210.7,7106.105263,1000000.947,5263158.368,3695741785,2741495841,1642084.596
80477,505263158.1,7106.105263,1000000.947,5263158.368,3843268832,2837962975,1662131.364
80478,536842105.4,7106.105263,1000000.947,5263158.368,3989640060,2933607886,1682043.074
80479,568421052.7,7106.105263,1000000.947,5263158.368,4134885819,3028452137,1701823.43
80481,1,9474.473684,1000000.947,5263158.368,1393930263,1223134957,1392088.129
80482,31578948.32,9474.473684,1000000.947,5263158.368,1561763339,1334024459,1414474.28
80483,63157895.63,9474.473684,1000000.947,5263158.368,1727831115,1443659029,1436651.848
80484,94736842.95,9474.473684,1000000.947,5263158.368,1892188847,1552077926,1458627.576
80485,126315790.3,9474.473684,1000000.947,5263158.368,2054889434,1659318731,1480407.913
80486,157894737.6,9474.473684,1000000.947,5263158.368,2215983536,1765417434,1501999.035
80487,189473684.9,9474.473684,1000000.947,5263158.368,2375519683,1870408512,1523406.858
80488,221052632.2,9474.473684,1000000.947,5263158.368,2533544381,1974325003,1544637.048
80489,252631579.5,9474.473684,1000000.947,5263158.368,2690102212,2077198580,1565695.035
80490,284210526.8,9474.473684,1000000.947,5263158.368,2845235929,2179059611,1586586.026
80491,315789474.2,9474.473684,1000000.947,5263158.368,2998986542,2279937229,1607315.011
80492,347368421.5,9474.473684,1000000.947,5263158.368,3151393402,2379859387,1627886.779
80493,378947368.8,9474.473684,1000000.947,5263158.368,3302494280,2478852917,1648305.925
80494,410526316.1,9474.473684,1000000.947,5263158.368,3452325442,2576943579,1668576.859
80495,442105263.4,9474.473684,1000000.947,5263158.368,3600921721,2674156114,1688703.815
80496,473684210.7,9474.473684,1000000.947,5263158.368,3748316579,2770514291,1708690.859
80497,505263158.1,9474.473684,1000000.947,5263158.368,3894542176,2866040952,1728541.897
80498,536842105.4,9474.473684,1000000.947,5263158.368,4039629424,2960758055,1748260.682
80501,1,11842.84211,1000000.947,5263158.368,1464108825,1264702653,1459409.501
80502,31578948.32,11842.84211,1000000.947,5263158.368,1630301260,1374406465,1481547.263
80503,63157895.63,11842.84211,1000000.947,5263158.368,1794758940,1482877428,1503481.183
80504,94736842.95,11842.84211,1000000.947,5263158.368,1957535905,1590153922,1525217.822
80505,126315790.3,11842.84211,1000000.947,5263158.368,2118683893,1696272695,1546763.459
80506,157894737.6,11842.84211,1000000.947,5263158.368,2278252457,1801268939,1568124.105
80507,189473684.9,11842.84211,1000000.947,5263158.368,2436289071,1905176370,1589305.519
80508,221052632.2,11842.84211,1000000.947,5263158.368,2592839239,2008027303,1610313.219
80509,252631579.5,11842.84211,1000000.947,5263158.368,2747946581,2109852717,1631152.49
80510,284210526.8,11842.84211,1000000.947,5263158.368,2901652936,2210682322,1651828.403
80511,315789474.2,11842.84211,1000000.947,5263158.368,3053998438,2310544621,1672345.819
80512,347368421.5,11842.84211,1000000.947,5263158.368,3205021604,2409466965,1692709.401
80513,378947368.8,11842.84211,1000000.947,5263158.368,3354759408,2507475610,1712923.624
80514,410526316.1,11842.84211,1000000.947,5263158.368,3503247354,2604595767,1732992.785
80515,442105263.4,11842.84211,1000000.947,5263158.368,3650519545,2700851652,1752921.007
80516,473684210.7,11842.84211,1000000.947,5263158.368,3796608748,2796266531,1772712.253
80517,505263158.1,11842.84211,1000000.947,5263158.368,3941546454,2890862765,1792370.327
80518,536842105.4,11842.84211,1000000.947,5263158.368,4085362941,2984661853,1811898.887
80521,1,14211.21053,1000000.947,5263158.368,1529979462,1302989974,1524232.317
80522,31578948.32,14211.21053,1000000.947,5263158.368,1694551818,1411523285,1546125.757
80523,63157895.63,14211.21053,1000000.947,5263158.368,1857419322,1518845357,1567819.977
80524,94736842.95,14211.21053,1000000.947,5263158.368,2018634823,1624993715,1589321.361
80525,126315790.3,14211.21053,1000000.947,5263158.368,2178248926,1730004288,1610636.023
80526,157894737.6,14211.21053,1000000.947,5263158.368,2336310105,1833911492,1631769.814
80527,189473684.9,14211.21053,1000000.947,5263158.368,2492864803,1936748301,1652728.341
80528,221052632.2,14211.21053,1000000.947,5263158.368,2647957541,2038546322,1673516.974
80529,252631579.5,14211.21053,1000000.947,5263158.368,2801631005,2139335859,1694140.861
80530,284210526.8,14211.21053,1000000.947,5263158.368,2953926134,2239145977,1714604.941
80531,315789474.2,14211.21053,1000000.947,5263158.368,3104882213,2338004563,1734913.945
80532,347368421.5,14211.21053,1000000.947,5263158.368,3254536940,2435938382,1755072.417
80533,378947368.8,14211.21053,1000000.947,5263158.368,3402926511,2532973125,1775084.715
80534,410526316.1,14211.21053,1000000.947,5263158.368,3550085685,2629133468,1794955.024
80535,442105263.4,14211.21053,1000000.947,5263158.368,3696047852,2724443114,1814687.362
80536,473684210.7,14211.21053,1000000.947,5263158.368,3840845097,2818924837,1834285.587
80537,505263158.1,14211.21053,1000000.947,5263158.368,3984508263,2912600529,1853753.408
80538,536842105.4,14211.21053,1000000.947,5263158.368,4127067000,3005491238,1873094.388
80541,1,16579.57895,1000000.947,5263158.368,1591758852,1338161489,1586685.757
80542,31578948.32,16579.57895,1000000.947,5263158.368,1754731325,1445539210,1608338.853
80543,63157895.63,16579.57895,1000000.947,5263158.368,1916028219,1551726841,1629797.235
80544,94736842.95,16579.57895,1000000.947,5263158.368,2075701221,1656761071,1651067.117
80545,126315790.3,16579.57895,1000000.947,5263158.368,2233799831,1760677033,1672154.45
80546,157894737.6,16579.57895,1000000.947,5263158.368,2390371465,1863508380,1693064.93
80547,189473684.9,16579.57895,1000000.947,5263158.368,2545461562,1965287365,1713804.015
80548,221052632.2,16579.57895,1000000.947,5263158.368,2699113684,2066044901,1734376.934
80549,252631579.5,16579.57895,1000000.947,5263158.368,2851369598,2165810635,1754788.701
80550,284210526.8,16579.57895,1000000.947,5263158.368,3002269374,2264613001,1775044.123
80551,315789474.2,16579.57895,1000000.947,5263158.368,3151851457,2362479285,1795147.809
80552,347368421.5,16579.57895,1000000.947,5263158.368,3300152752,2459435677,1815104.184
80553,378947368.8,16579.57895,1000000.947,5263158.368,3447208691,2555507320,1834917.493
80554,410526316.1,16579.57895,1000000.947,5263158.368,3593053305,2650718365,1854591.812
80555,442105263.4,16579.57895,1000000.947,5263158.368,3737719288,2745092013,1874131.056
80556,473684210.7,16579.57895,1000000.947,5263158.368,3881238061,2838650559,1893538.984
80557,505263158.1,16579.57895,1000000.947,5263158.368,4023639827,2931415434,1912819.208
80561,1,18947.94737,1000000.947,5263158.368,1649650253,1370371562,1646890.92
80562,31578948.32,18947.94737,1000000.947,5263158.368,1811042680,1476608335,1668307.563
80563,63157895.63,18947.94737,1000000.947,5263158.368,1970788186,1581675716,1689533.886
80564,94736842.95,18947.94737,1000000.947,5263158.368,2128937324,1685609577,1710575.938
80565,126315790.3,18947.94737,1000000.947,5263158.368,2285538511,1788444273,1731439.51
80566,157894737.6,18947.94737,1000000.947,5263158.368,2440638136,1890212716,1752130.148
80567,189473684.9,18947.94737,1000000.947,5263158.368,2594280653,1990946450,1772653.165
80568,221052632.2,18947.94737,1000000.947,5263158.368,2746508687,2090675715,1793013.654
80569,252631579.5,18947.94737,1000000.947,5263158.368,2897363111,2189429512,1813216.494
80570,284210526.8,18947.94737,1000000.947,5263158.368,3046883139,2287235662,1833266.368
80571,315789474.2,18947.94737,1000000.947,5263158.368,3195106404,2384120863,1853167.765
80572,347368421.5,18947.94737,1000000.947,5263158.368,3342069029,2480110742,1872924.995
80573,378947368.8,18947.94737,1000000.947,5263158.368,3487805702,2575229908,1892542.191
80574,410526316.1,18947.94737,1000000.947,5263158.368,3632349743,2669501999,1912023.325
80575,442105263.4,18947.94737,1000000.947,5263158.368,3775733165,2762949723,1931372.21
80576,473684210.7,18947.94737,1000000.947,5263158.368,3917986738,2855594910,1950592.508
80577,505263158.1,18947.94737,1000000.947,5263158.368,4059140043,2947458540,1969687.74
80581,1,21316.31579,1000000.947,5263158.368,1703844460,1399765087,1704961.399
80582,31578948.32,21316.31579,1000000.947,5263158.368,1863676328,1504875288,1726145.397
80583,63157895.63,21316.31579,1000000.947,5263158.368,2021889330,1608836354,1747143.36
80584,94736842.95,21316.31579,1000000.947,5263158.368,2178532913,1711683359,1767961.174
80585,126315790.3,21316.31579,1000000.947,5263158.368,2333654439,1813449899,1788604.478
80586,157894737.6,21316.31579,1000000.947,5263158.368,2487299288,1914168163,1809078.67
80587,189473684.9,21316.31579,1000000.947,5263158.368,2639510958,2013869002,1829388.922
80588,221052632.2,21316.31579,1000000.947,5263158.368,2790331155,2112581999,1849540.193
80589,252631579.5,21316.31579,1000000.947,5263158.368,2939799880,2210335524,1869537.235
80590,284210526.8,21316.31579,1000000.947,5263158.368,3087955512,2307156798,1889384.608
80591,315789474.2,21316.31579,1000000.947,5263158.368,3234834886,2403071945,1909086.683
80592,347368421.5,21316.31579,1000000.947,5263158.368,3380473364,2498106045,1928647.657
80593,378947368.8,21316.31579,1000000.947,5263158.368,3524904907,2592283182,1948071.559
80594,410526316.1,21316.31579,1000000.947,5263158.368,3668162139,2685626492,1967362.255
80595,442105263.4,21316.31579,1000000.947,5263158.368,3810276408,2778158206,1986523.46
80596,473684210.7,21316.31579,1000000.947,5263158.368,3951277848,2869899693,2005558.744
80597,505263158.1,21316.31579,1000000.947,5263158.368,4091195429,2960871497,2024471.536
80801,1,1,2000000.895,5263158.368,1230092844,1178199462,1126496.799
80802,31578948.32,1,2000000.895,5263158.368,1402797939,1292404930,1149686.646
80803,63157895.63,1,2000000.895,5263158.368,1573672641,1405309993,1172655.647
80804,94736842.95,1,2000000.895,5263158.368,1742774434,1516955510,1195410.946
80805,126315790.3,1,2000000.895,5263158.368,1910158356,1627380604,1217959.382
80806,157894737.6,1,2000000.895,5263158.368,2075877125,1736622744,1240307.506
80807,189473684.9,1,2000000.895,5263158.368,2239981251,1844717832,1262461.591
80808,221052632.2,1,2000000.895,5263158.368,2402519144,1951700274,1284427.65
80809,252631579.5,1,2000000.895,5263158.368,2563537222,2057603057,1306211.445
80810,284210526.8,1,2000000.895,5263158.368,2723079998,2162457817,1327818.501
80811,315789474.2,1,2000000.895,5263158.368,2881190180,2266294905,1349254.119
80812,347368421.5,1,2000000.895,5263158.368,3037908753,2369143443,1370523.384
80813,378947368.8,1,2000000.895,5263158.368,3193275062,2471031390,1391631.175
80814,410526316.1,1,2000000.895,5263158.368,3347326885,2571985591,1412582.178
80815,442105263.4,1,2000000.895,5263158.368,3500100513,2672031830,1433380.891
80816,473684210.7,1,2000000.895,5263158.368,3651630812,2771194881,1454031.635
80817,505263158.1,1,2000000.895,5263158.368,3801951294,2869498552,1474538.562
80818,536842105.4,1,2000000.895,5263158.368,3951094174,2966965729,1494905.663
80821,1,2369.368421,2000000.895,5263158.368,1318393766,1233253611,1205034.049
80822,31578948.32,2369.368421,2000000.895,5263158.368,1489404417,1346235652,1227963.828
80823,63157895.63,2369.368421,2000000.895,5263158.368,1658616535,1457940322,1250677.781
80824,94736842.95,2369.368421,2000000.895,5263158.368,1826086336,1568407566,1273182.862
80825,126315790.3,2369.368421,2000000.895,5263158.368,1991867652,1677675638,1295485.73
80826,157894737.6,2369.368421,2000000.895,5263158.368,2156012051,1785781177,1317592.761
80827,189473684.9,2369.368421,2000000.895,5263158.368,2318568946,1892759293,1339510.065
80828,221052632.2,2369.368421,2000000.895,5263158.368,2479585700,1998643639,1361243.495
80829,252631579.5,2369.368421,2000000.895,5263158.368,2639107730,2103466481,1382798.664
80830,284210526.8,2369.368421,2000000.895,5263158.368,2797178599,2207258767,1404180.952
80831,315789474.2,2369.368421,2000000.895,5263158.368,2953840103,2310050190,1425395.522
80832,347368421.5,2369.368421,2000000.895,5263158.368,3109132357,2411869247,1446447.327
80833,378947368.8,2369.368421,2000000.895,5263158.368,3263093874,2512743296,1467341.121
80834,410526316.1,2369.368421,2000000.895,5263158.368,3415761640,2612698609,1488081.467
80835,442105263.4,2369.368421,2000000.895,5263158.368,3567171184,2711760422,1508672.748
80836,473684210.7,2369.368421,2000000.895,5263158.368,3717356647,2809952984,1529119.175
80837,505263158.1,2369.368421,2000000.895,5263158.368,3866350845,2907299602,1549424.794
80838,536842105.4,2369.368421,2000000.895,5263158.368,4014185328,3003822683,1569593.493
80841,1,4737.736842,2000000.895,5263158.368,1401381916,1284267071,1280466.058
80842,31578948.32,4737.736842,2000000.895,5263158.368,1570719536,1396041491,1303140.063
80843,63157895.63,4737.736842,2000000.895,5263158.368,1738289810,1506561079,1325603.137
80844,94736842.95,4737.736842,2000000.895,5263158.368,1904147719,1615864893,1347862.05
80845,126315790.3,4737.736842,2000000.895,5263158.368,2068345916,1723990333,1369923.285
80846,157894737.6,4737.736842,2000000.895,5263158.368,2230934845,1830973231,1391793.048
